experiment,scenario,family,nodes,offered_load,failure,algorithm,trial,seed,flows,live_links,bound,achieved,optimality_gap
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-reconverge,9,16593237339050282812,30,30,67636.07711168622,67595.00216645216,0.0006072934296030841
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-static,9,16593237339050282812,30,30,67636.07711168622,67595.00216645216,0.0006072934296030841
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,cspf,10,12895659389380891106,30,30,43697.15952223451,43697.159522234535,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,ecmp,10,12895659389380891106,30,30,43697.15952223451,43688.157024725355,0.0002060201991980204
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,orbit,10,12895659389380891106,30,30,43697.15952223451,43697.159522234535,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-reconverge,10,12895659389380891106,30,30,43697.15952223451,43688.157024725355,0.0002060201991980204
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-static,10,12895659389380891106,30,30,43697.15952223451,43688.157024725355,0.0002060201991980204
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,cspf,11,8512095168499016331,30,30,67691.01385078202,67691.013850782,4.440892098500626e-16
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,ecmp,11,8512095168499016331,30,30,67691.01385078202,67689.30196913725,2.528964403680778e-05
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,orbit,11,8512095168499016331,30,30,67691.01385078202,67691.013850782,4.440892098500626e-16
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-reconverge,11,8512095168499016331,30,30,67691.01385078202,67689.30196913725,2.528964403680778e-05
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-static,11,8512095168499016331,30,30,67691.01385078202,67689.30196913725,2.528964403680778e-05
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,cspf,12,15967100042410647164,30,30,53227.76122519736,53227.76122519737,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,ecmp,12,15967100042410647164,30,30,53227.76122519736,53227.76122519737,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,orbit,12,15967100042410647164,30,30,53227.76122519736,53227.76122519737,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-reconverge,12,15967100042410647164,30,30,53227.76122519736,53227.76122519737,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-static,12,15967100042410647164,30,30,53227.76122519736,53227.76122519737,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,cspf,13,18233175017387095909,30,30,72279.1906746623,72279.19067466231,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,ecmp,13,18233175017387095909,30,30,72279.1906746623,72279.19067466231,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,orbit,13,18233175017387095909,30,30,72279.1906746623,72279.19067466231,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-reconverge,13,18233175017387095909,30,30,72279.1906746623,72279.19067466231,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-static,13,18233175017387095909,30,30,72279.1906746623,72279.19067466231,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,cspf,14,3133846419697592283,30,30,66716.01901713507,66716.01901713508,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,ecmp,14,3133846419697592283,30,30,66716.01901713507,66716.01901713508,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,orbit,14,3133846419697592283,30,30,66716.01901713507,66716.01901713508,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-reconverge,14,3133846419697592283,30,30,66716.01901713507,66716.01901713508,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-static,14,3133846419697592283,30,30,66716.01901713507,66716.01901713508,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,cspf,15,637446802864267734,30,30,64664.0933951252,64664.09339512521,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,ecmp,15,637446802864267734,30,30,64664.0933951252,64664.09339512521,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,orbit,15,637446802864267734,30,30,64664.0933951252,64664.09339512521,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-reconverge,15,637446802864267734,30,30,64664.0933951252,64664.09339512521,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-static,15,637446802864267734,30,30,64664.0933951252,64664.09339512521,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,cspf,16,7132267549918646165,30,30,78141.17459307438,78141.17459307438,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,ecmp,16,7132267549918646165,30,30,78141.17459307438,78141.17459307438,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,orbit,16,7132267549918646165,30,30,78141.17459307438,78141.17459307438,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-reconverge,16,7132267549918646165,30,30,78141.17459307438,78141.17459307438,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-static,16,7132267549918646165,30,30,78141.17459307438,78141.17459307438,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,cspf,17,16788411535730319552,30,30,53721.79627298937,53721.79627298936,1.1102230246251565e-16
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,ecmp,17,16788411535730319552,30,30,53721.79627298937,53670.55247195042,0.0009538735595987502
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,orbit,17,16788411535730319552,30,30,53721.79627298937,53721.79627298936,1.1102230246251565e-16
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-reconverge,17,16788411535730319552,30,30,53721.79627298937,53670.55247195042,0.0009538735595987502
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-static,17,16788411535730319552,30,30,53721.79627298937,53670.55247195042,0.0009538735595987502
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,cspf,18,3770698701512990547,30,30,59762.809251240666,59762.80925124067,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,ecmp,18,3770698701512990547,30,30,59762.809251240666,59762.80925124067,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,orbit,18,3770698701512990547,30,30,59762.809251240666,59762.80925124067,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-reconverge,18,3770698701512990547,30,30,59762.809251240666,59762.80925124067,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-static,18,3770698701512990547,30,30,59762.809251240666,59762.80925124067,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,cspf,19,13543904876649925278,30,30,66350.2799117092,66350.27991170922,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,ecmp,19,13543904876649925278,30,30,66350.2799117092,66350.27991170922,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,orbit,19,13543904876649925278,30,30,66350.2799117092,66350.27991170922,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-reconverge,19,13543904876649925278,30,30,66350.2799117092,66350.27991170922,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-static,19,13543904876649925278,30,30,66350.2799117092,66350.27991170922,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,cspf,20,870280458136334042,30,30,52258.37594711854,52258.37594711854,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,ecmp,20,870280458136334042,30,30,52258.37594711854,52258.37594711854,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,orbit,20,870280458136334042,30,30,52258.37594711854,52258.37594711854,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-reconverge,20,870280458136334042,30,30,52258.37594711854,52258.37594711854,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-static,20,870280458136334042,30,30,52258.37594711854,52258.37594711854,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,cspf,21,3969025334880651683,30,30,70841.02641122384,70841.02641122384,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,ecmp,21,3969025334880651683,30,30,70841.02641122384,70841.02641122384,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,orbit,21,3969025334880651683,30,30,70841.02641122384,70841.02641122384,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-reconverge,21,3969025334880651683,30,30,70841.02641122384,70841.02641122384,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-static,21,3969025334880651683,30,30,70841.02641122384,70841.02641122384,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,cspf,22,2432924269120835970,30,30,56341.86486637206,56341.86486637205,1.1102230246251565e-16
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,ecmp,22,2432924269120835970,30,30,56341.86486637206,56341.86486637205,1.1102230246251565e-16
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,orbit,22,2432924269120835970,30,30,56341.86486637206,56341.86486637205,1.1102230246251565e-16
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-reconverge,22,2432924269120835970,30,30,56341.86486637206,56341.86486637205,1.1102230246251565e-16
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-static,22,2432924269120835970,30,30,56341.86486637206,56341.86486637205,1.1102230246251565e-16
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,cspf,23,15280343451513219196,30,30,57731.23842552302,57731.23842552301,1.1102230246251565e-16
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,ecmp,23,15280343451513219196,30,30,57731.23842552302,57731.23842552301,1.1102230246251565e-16
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,orbit,23,15280343451513219196,30,30,57731.23842552302,57731.23842552301,1.1102230246251565e-16
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-reconverge,23,15280343451513219196,30,30,57731.23842552302,57731.23842552301,1.1102230246251565e-16
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-static,23,15280343451513219196,30,30,57731.23842552302,57731.23842552301,1.1102230246251565e-16
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,cspf,24,8276170526410133157,30,30,53853.40386780857,53719.0405291123,0.002494983214544555
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,ecmp,24,8276170526410133157,30,30,53853.40386780857,53842.68364969553,0.00019906296247040878
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,orbit,24,8276170526410133157,30,30,53853.40386780857,53853.40386780856,1.1102230246251565e-16
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-reconverge,24,8276170526410133157,30,30,53853.40386780857,53842.68364969553,0.00019906296247040878
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-static,24,8276170526410133157,30,30,53853.40386780857,53842.68364969553,0.00019906296247040878
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,cspf,25,16262936012302989822,30,30,66159.4430201619,66159.4430201619,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,ecmp,25,16262936012302989822,30,30,66159.4430201619,66159.4430201619,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,orbit,25,16262936012302989822,30,30,66159.4430201619,66159.4430201619,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-reconverge,25,16262936012302989822,30,30,66159.4430201619,66159.4430201619,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-static,25,16262936012302989822,30,30,66159.4430201619,66159.4430201619,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,cspf,26,7869077273858166169,30,30,63154.16557905695,63154.16557905696,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,ecmp,26,7869077273858166169,30,30,63154.16557905695,63120.91843830912,0.0005264441457343283
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,orbit,26,7869077273858166169,30,30,63154.16557905695,63154.16557905696,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-reconverge,26,7869077273858166169,30,30,63154.16557905695,63120.91843830912,0.0005264441457343283
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-static,26,7869077273858166169,30,30,63154.16557905695,63120.91843830912,0.0005264441457343283
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,cspf,27,3153723751512758173,30,30,65050.937763795264,65050.93776379527,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,ecmp,27,3153723751512758173,30,30,65050.937763795264,64958.71362533947,0.0014177218903540512
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,orbit,27,3153723751512758173,30,30,65050.937763795264,65050.93776379527,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-reconverge,27,3153723751512758173,30,30,65050.937763795264,64958.71362533947,0.0014177218903540512
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-static,27,3153723751512758173,30,30,65050.937763795264,64958.71362533947,0.0014177218903540512
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,cspf,28,15195898017067745862,30,30,79058.60277514935,79058.60277514932,3.3306690738754696e-16
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,ecmp,28,15195898017067745862,30,30,79058.60277514935,79058.60277514932,3.3306690738754696e-16
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,orbit,28,15195898017067745862,30,30,79058.60277514935,79058.60277514932,3.3306690738754696e-16
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-reconverge,28,15195898017067745862,30,30,79058.60277514935,79058.60277514932,3.3306690738754696e-16
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-static,28,15195898017067745862,30,30,79058.60277514935,79058.60277514932,3.3306690738754696e-16
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,cspf,29,9650810508545244852,30,30,62502.20539969771,62502.20539969772,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,ecmp,29,9650810508545244852,30,30,62502.20539969771,62502.20539969772,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,orbit,29,9650810508545244852,30,30,62502.20539969771,62502.20539969772,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-reconverge,29,9650810508545244852,30,30,62502.20539969771,62502.20539969772,0.0
a10-optimality,ring-n15-load0.5-none-centralised,ring,15,0.5,none,spf-static,29,9650810508545244852,30,30,62502.20539969771,62502.20539969772,0.0
a10-optimality,ring-n15-load0.7-critical_link-centralised,ring,15,0.7,critical_link,cspf,0,17431072222144622513,30,29,77498.9628841557,77111.74739588574,0.0049963957433696304
a10-optimality,ring-n15-load0.7-critical_link-centralised,ring,15,0.7,critical_link,ecmp,0,17431072222144622513,30,29,77498.9628841557,76943.89401705073,0.007162274776949973
a10-optimality,ring-n15-load0.7-critical_link-centralised,ring,15,0.7,critical_link,orbit,0,17431072222144622513,30,29,77498.9628841557,77217.11689828559,0.0036367710661032726
a10-optimality,ring-n15-load0.7-critical_link-centralised,ring,15,0.7,critical_link,spf-reconverge,0,17431072222144622513,30,29,77498.9628841557,76943.89401705073,0.007162274776949973
a10-optimality,ring-n15-load0.7-critical_link-centralised,ring,15,0.7,critical_link,spf-static,0,17431072222144622513,30,29,77498.9628841557,76943.89401705073,0.007162274776949973
a10-optimality,ring-n15-load0.7-critical_link-centralised,ring,15,0.7,critical_link,cspf,1,16212837620103065015,30,29,91322.4332479708,89270.84256249155,0.022465352843900832
